Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount, Profit ,age,payment_method,Order Year,Order Month,Age Range
5448.0,US-2013-127425,2015-08-27,2015-09-01,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,5.0,0.0,87.48,64,Cash,2015.0,August,55-64
5449.0,US-2011-119081,2011-09-12,2011-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3.0,0.0,7.16,67,Cash,2011.0,September,65+
5450.0,US-2011-119081,2011-09-12,2011-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,5.0,0.0,10.91,51,Cash,2011.0,September,45-54
5451.0,US-2011-119081,2011-09-12,2011-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2.0,0.0,149.38,39,Cash,2011.0,September,35-44
5452.0,US-2011-119081,2011-09-12,2011-09-19,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062.0,Central,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2.0,0.0,12.98,27,Cash,2011.0,September,25-34
5453.0,CA-2013-140613,2015-07-23,2015-07-30,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431.0,West,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5.0,0.0,25,34,Debit Card,2015.0,July,25-34
5454.0,US-2014-108700,2016-05-20,2016-05-24,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107.0,Central,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.016,6.0,0.2,13.78,64,Credit Card,2016.0,May,55-64
5455.0,CA-2014-160962,2016-04-29,2016-05-03,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.384,1.0,0.2,0.73,26,Credit Card,2016.0,April,25-34
5456.0,CA-2014-160962,2016-04-29,2016-05-03,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.848,2.0,0.2,0.77,44,Credit Card,2016.0,April,35-44
5457.0,CA-2014-130631,2016-12-30,2015-01-03,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,5.0,0.0,9.6,42,Cash,2016.0,December,35-44
5458.0,CA-2014-130631,2016-12-30,2015-01-03,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026.0,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2.0,0.0,20.54,34,Debit Card,2016.0,December,25-34
5459.0,CA-2014-116680,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,6.0,0.2,4.34,50,Credit Card,2016.0,September,45-54
5460.0,CA-2014-116680,2016-09-05,2016-09-07,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122.0,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8.0,0.2,92.39,62,Cash,2016.0,September,55-64
5461.0,US-2011-107405,2011-03-21,2011-03-25,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806.0,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,1.0,0.2,-3.86,29,Debit Card,2011.0,March,25-34
5462.0,CA-2014-101574,2016-09-29,2016-10-05,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3.0,0.0,4.44,56,Cash,2016.0,September,55-64
5463.0,CA-2011-146591,2011-01-20,2011-01-21,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10.0,0.7,-23.72,41,Cash,2011.0,January,35-44
5464.0,CA-2011-146591,2011-01-20,2011-01-21,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4.0,0.2,19.62,28,Debit Card,2011.0,January,25-34
5465.0,CA-2011-146591,2011-01-20,2011-01-21,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5.0,0.2,36.69,63,Cash,2011.0,January,55-64
5466.0,CA-2011-146591,2011-01-20,2011-01-21,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,West,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5.0,0.7,-320.6,65,Credit Card,2011.0,January,65+
5467.0,CA-2011-107706,2011-02-15,2011-02-20,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,3.0,0.2,6.07,69,Cash,2011.0,February,65+
5468.0,CA-2013-122448,2015-06-10,2015-06-15,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3.0,0.2,13.76,56,Cash,2015.0,June,55-64
5469.0,CA-2011-132451,2011-09-26,2011-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105.0,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3.0,0.2,73.19,42,Debit Card,2011.0,September,35-44
5470.0,CA-2011-132451,2011-09-26,2011-09-27,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105.0,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,3.0,0.0,9.33,59,Cash,2011.0,September,55-64
5471.0,CA-2013-158547,2015-05-31,2015-06-05,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011.0,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5.0,0.2,9.29,47,Credit Card,2015.0,May,45-54
5472.0,CA-2014-116946,2016-12-20,2016-12-24,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134.0,West,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,5.0,0.2,4.01,49,Cash,2016.0,December,45-54
5473.0,CA-2014-116946,2016-12-20,2016-12-24,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134.0,West,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2.0,0.2,-17.61,52,Debit Card,2016.0,December,45-54
5474.0,CA-2014-116946,2016-12-20,2016-12-24,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134.0,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7.0,0.7,-183.63,64,Debit Card,2016.0,December,55-64
5475.0,CA-2014-121741,2016-12-27,2016-12-27,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2.0,0.0,37.53,22,Cash,2016.0,December,18-24
5476.0,CA-2014-169691,2016-06-16,2016-06-19,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369.0,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3.0,0.0,22.2,54,Cash,2016.0,June,45-54
5477.0,CA-2014-169691,2016-06-16,2016-06-19,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369.0,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5.0,0.0,22.83,60,Debit Card,2016.0,June,55-64
5478.0,CA-2014-169691,2016-06-16,2016-06-19,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369.0,Central,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3.0,0.0,8.79,44,Cash,2016.0,June,35-44
5479.0,CA-2013-121356,2015-11-21,2015-11-25,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711.0,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3.0,0.0,62.92,55,Cash,2015.0,November,55-64
5480.0,CA-2011-101770,2011-03-31,2011-04-04,Standard Class,KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180.0,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,1.0,0.7,-1.31,47,Debit Card,2011.0,March,45-54
5481.0,CA-2014-105487,2016-10-09,2016-10-15,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105.0,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,1.0,0.2,11.61,59,Debit Card,2016.0,October,55-64
5482.0,CA-2014-105487,2016-10-09,2016-10-15,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105.0,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36.0,2.0,0.0,6.48,65,Cash,2016.0,October,65+
5483.0,CA-2014-105487,2016-10-09,2016-10-15,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105.0,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,4.0,0.0,115.18,41,Debit Card,2016.0,October,35-44
5484.0,CA-2014-105487,2016-10-09,2016-10-15,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105.0,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2.0,0.0,0.41,24,Debit Card,2016.0,October,18-24
5485.0,CA-2014-148999,2016-01-31,2016-02-05,Standard Class,EB-13870,Emily Burns,Consumer,United States,Miami,Florida,33142.0,South,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.136,4.0,0.2,-68.11,54,Cash,2016.0,January,45-54
5486.0,CA-2011-107573,2011-12-12,2011-12-17,Standard Class,PB-19150,Philip Brown,Consumer,United States,Miami,Florida,33178.0,South,OFF-EN-10001099,Office Supplies,Envelopes,Staples,23.472,3.0,0.2,7.63,18,Cash,2011.0,December,18-24
5487.0,CA-2012-156608,2012-10-24,2012-10-29,Standard Class,MT-18070,Michelle Tran,Home Office,United States,San Antonio,Texas,78207.0,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,4.0,0.8,-6.29,63,Debit Card,2012.0,October,55-64
5488.0,CA-2014-134495,2016-04-02,2016-04-05,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3.0,0.2,-5.69,35,Cash,2016.0,April,35-44
5489.0,CA-2014-134495,2016-04-02,2016-04-05,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-LA-10000262,Office Supplies,Labels,Avery 494,6.264,3.0,0.2,2.04,43,Cash,2016.0,April,35-44
5490.0,CA-2014-134495,2016-04-02,2016-04-05,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-AP-10002222,Office Supplies,Appliances,Staples,20.808,3.0,0.2,1.82,49,Debit Card,2016.0,April,45-54
5491.0,CA-2014-134495,2016-04-02,2016-04-05,Second Class,BF-11020,Barry Französisch,Corporate,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3.0,0.2,-19.11,45,Credit Card,2016.0,April,45-54
5492.0,CA-2014-164098,2016-01-27,2016-01-28,First Class,CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2.0,0.2,1.82,41,Debit Card,2016.0,January,35-44
5493.0,CA-2011-105249,2011-11-28,2011-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,OFF-SU-10001225,Office Supplies,Supplies,Staples,7.36,2.0,0.0,0.15,18,Credit Card,2011.0,November,18-24
5494.0,CA-2011-105249,2011-11-28,2011-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.4,4.0,0.0,19.87,28,Credit Card,2011.0,November,25-34
5495.0,CA-2011-105249,2011-11-28,2011-11-28,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,94122.0,West,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4.0,0.15,-4.84,69,Credit Card,2011.0,November,65+
5496.0,CA-2012-113523,2012-09-04,2012-09-08,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,7.656,4.0,0.7,-6.12,59,Cash,2012.0,September,55-64
5497.0,CA-2014-117821,2016-06-13,2016-06-17,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Marion,Ohio,43302.0,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,63.92,2.0,0.2,19.18,63,Cash,2016.0,June,55-64
5498.0,CA-2014-164378,2016-07-16,2016-07-19,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-AR-10001177,Office Supplies,Art,Newell 349,6.56,2.0,0.0,1.9,54,Credit Card,2016.0,July,45-54
5499.0,CA-2014-164378,2016-07-16,2016-07-19,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10000634,Office Supplies,Labels,Avery 509,7.83,3.0,0.0,3.6,47,Credit Card,2016.0,July,45-54
5500.0,CA-2014-164378,2016-07-16,2016-07-19,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2.0,0.0,8.8,33,Cash,2016.0,July,25-34
5501.0,CA-2014-164378,2016-07-16,2016-07-19,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6.0,0.1,88.55,36,Debit Card,2016.0,July,35-44
5502.0,CA-2014-164378,2016-07-16,2016-07-19,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2.0,0.0,4.39,32,Cash,2016.0,July,25-34
5503.0,CA-2014-127782,2016-11-03,2016-11-07,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,3.312,1.0,0.2,0.66,64,Cash,2016.0,November,55-64
5504.0,CA-2014-127782,2016-11-03,2016-11-07,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,20.136,3.0,0.2,1.26,47,Cash,2016.0,November,45-54
5505.0,CA-2014-127782,2016-11-03,2016-11-07,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,8.856,3.0,0.2,2.88,21,Cash,2016.0,November,18-24
5506.0,CA-2014-127782,2016-11-03,2016-11-07,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,4.0,0.4,-186.16,45,Cash,2016.0,November,45-54
5507.0,US-2013-162026,2015-10-09,2015-10-09,Same Day,JE-15745,Joel Eaton,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,61.96,2.0,0.0,27.88,19,Debit Card,2015.0,October,18-24
5508.0,CA-2013-150000,2015-04-09,2015-04-15,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Smyrna,Georgia,30080.0,South,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,17.92,4.0,0.0,8.6,56,Cash,2015.0,April,55-64
5509.0,CA-2012-168529,2012-10-08,2012-10-12,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5.0,0.0,62.74,68,Credit Card,2012.0,October,65+
5510.0,US-2014-152569,2016-05-16,2016-05-21,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,56.704,2.0,0.2,19.14,25,Debit Card,2016.0,May,25-34
5511.0,US-2014-152569,2016-05-16,2016-05-21,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60653.0,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2.0,0.2,3.48,66,Credit Card,2016.0,May,65+
5512.0,US-2011-137680,2011-02-25,2011-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,4.0,0.2,11.1,50,Credit Card,2011.0,February,45-54
5513.0,US-2011-137680,2011-02-25,2011-03-02,Standard Class,JH-15430,Jennifer Halladay,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",22.776,3.0,0.2,7.69,58,Debit Card,2011.0,February,55-64
5514.0,CA-2012-103177,2012-05-30,2012-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,3.0,0.0,2.4,67,Debit Card,2012.0,May,65+
5515.0,CA-2012-103177,2012-05-30,2012-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",160.32,2.0,0.0,44.89,67,Credit Card,2012.0,May,65+
5516.0,CA-2012-103177,2012-05-30,2012-06-01,First Class,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10009.0,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3.0,0.0,3.87,19,Debit Card,2012.0,May,18-24
5517.0,US-2013-138408,2015-11-19,2015-11-22,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Huntsville,Alabama,35810.0,South,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1319.96,4.0,0.0,527.98,48,Cash,2015.0,November,45-54
5518.0,CA-2014-117667,2016-12-05,2016-12-10,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,239.96,10.0,0.3,-10.28,52,Credit Card,2016.0,December,45-54
5519.0,CA-2014-117667,2016-12-05,2016-12-10,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,54.768,2.0,0.2,6.85,27,Cash,2016.0,December,25-34
5520.0,CA-2014-117667,2016-12-05,2016-12-10,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3.0,0.2,3.18,28,Cash,2016.0,December,25-34
5521.0,CA-2014-117667,2016-12-05,2016-12-10,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,5.0,0.2,8.67,42,Cash,2016.0,December,35-44
5522.0,CA-2014-117667,2016-12-05,2016-12-10,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,255.968,4.0,0.2,-28.8,21,Credit Card,2016.0,December,18-24
5523.0,CA-2013-110982,2015-06-06,2015-06-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051.0,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21.552,6.0,0.2,7,36,Debit Card,2015.0,June,35-44
5524.0,CA-2013-110982,2015-06-06,2015-06-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051.0,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,4.0,0.0,15.72,25,Cash,2015.0,June,25-34
5525.0,CA-2013-147123,2015-12-11,2015-12-13,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Long Beach,California,90805.0,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",80.28,12.0,0.0,36.93,41,Credit Card,2015.0,December,35-44
5526.0,CA-2014-154501,2016-05-01,2016-05-06,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Los Angeles,California,90008.0,West,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,9.78,2.0,0.0,4.01,29,Credit Card,2016.0,May,25-34
5527.0,CA-2014-166933,2016-04-25,2016-04-29,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101.0,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,1.0,0.0,0.65,42,Cash,2016.0,April,35-44
5528.0,CA-2012-142055,2012-05-08,2012-05-10,First Class,AB-10255,Alejandro Ballentine,Home Office,United States,New York City,New York,10009.0,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,37.94,2.0,0.0,18.21,55,Cash,2012.0,May,55-64
5529.0,CA-2012-137106,2012-03-31,2012-04-04,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Jacksonville,Florida,32216.0,South,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,79.96,5.0,0.2,27.99,49,Cash,2012.0,March,45-54
5530.0,CA-2014-136609,2016-08-07,2016-08-12,Standard Class,TB-21355,Todd Boyes,Corporate,United States,Cedar Hill,Texas,75104.0,Central,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,3.0,0.2,40.35,64,Cash,2016.0,August,55-64
5531.0,CA-2014-160885,2016-12-03,2016-12-07,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4.0,0.0,743.99,64,Cash,2016.0,December,55-64
5532.0,US-2013-167472,2015-06-07,2015-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179.94,6.0,0.0,75.57,37,Cash,2015.0,June,35-44
5533.0,US-2013-167472,2015-06-07,2015-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3.0,0.0,5.1,68,Debit Card,2015.0,June,65+
5534.0,US-2013-167472,2015-06-07,2015-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3.0,0.0,129.35,47,Cash,2015.0,June,45-54
5535.0,US-2013-167472,2015-06-07,2015-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3.0,0.0,28.17,55,Credit Card,2015.0,June,55-64
5536.0,US-2013-167472,2015-06-07,2015-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64.14,3.0,0.0,30.79,44,Credit Card,2015.0,June,35-44
5537.0,US-2013-167472,2015-06-07,2015-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11.67,3.0,0.0,5.6,20,Debit Card,2015.0,June,18-24
5538.0,US-2013-167472,2015-06-07,2015-06-08,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12.96,2.0,0.0,6.22,29,Credit Card,2015.0,June,25-34
5539.0,CA-2012-120551,2012-04-13,2012-04-20,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Norfolk,Nebraska,68701.0,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3.0,0.0,8.02,48,Credit Card,2012.0,April,45-54
5540.0,US-2014-150595,2016-05-23,2016-05-27,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2.0,0.3,-54.6,54,Cash,2016.0,May,45-54
